Date,Open,High,Low,Close
2021-08-27,22473.23,22613.3,22394.27,22594.76
2021-08-30,22693.17,22941.62,22685.59,22921.45
2021-08-31,22978.97,23198.73,22913.46,23174.23
2021-09-01,23269.05,23314.28,23133.26,23167.46
2021-09-02,23212.68,23389.79,23166.29,23378.19
2021-09-03,23448.29,23513.1,23373.75,23494.55
2021-09-06,23615.15,23631.94,23538.56,23566.75
2021-09-07,23629.84,23639.99,23423.44,23530.8
2021-09-08,23565.6,23594.09,23421.88,23555.9
2021-09-09,23537.55,23615.67,23509.48,23606.9
2021-09-13,23612.03,23650.59,23500.79,23627.62
2021-09-14,23747.4,23762.45,23678.79,23711.05
2021-09-15,23774.1,23913.08,23743.27,23901.29
2021-09-16,23973.42,24041.02,23883.23,24024.51
2021-09-17,24129.8,24190.1,23829.51,23902.17
2021-09-20,23745.66,23932.34,23543.82,23581.89
2021-09-21,23594.66,23792.08,23438.76,23770.02
2021-09-22,23845.75,23907.91,23783.59,23846.71
2021-09-23,24010.66,24206.77,23995.38,24185.34
2021-09-24,24292.66,24345.46,24115.56,24160.86
2021-09-27,24254.89,24275.87,24083.32,24162.75
2021-09-28,24243.45,24244.17,23806.17,24010.47
2021-09-29,23879.22,24084.23,23832.73,23997.88
2021-09-30,24069.73,24077.46,23900.74,23937.54
2021-10-01,23872.06,23904.2,23746.52,23873.27
2021-10-04,24016.36,24162.52,23972.36,24140.88
2021-10-05,24167.28,24314.27,24099.64,24303.2
2021-10-06,24404.25,24411.38,24033.71,24073.67
2021-10-07,24259.61,24390.95,24259.58,24321.31
2021-10-08,24454.98,24499.08,24363.18,24435.39
2021-10-11,24504.72,24647.23,24423.42,24534.94
2021-10-12,24554.44,24638.67,24448.62,24622.92
2021-10-13,24776.85,24911.52,24728.9,24864.65
2021-10-14,25037.06,25104,24992.2,25082.49
2021-10-18,25325.04,25366.27,25248.53,25266.77
2021-10-19,25442.21,25454.92,24998.09,25062.34
2021-10-20,25088.91,25090.65,24652.37,24765.29
2021-10-21,24893.86,24911.97,24453.59,24639.03
2021-10-22,24710.2,24814.23,24385.46,24495.84
2021-10-25,24682.48,24683.87,24151.71,24394.14
2021-10-26,24422.27,24703.2,24421.91,24654.92
2021-10-27,24746.03,24781.52,24574.73,24623.63
2021-10-28,24610.79,24610.79,24080.73,24157.15
2021-10-29,24128.05,24274.17,23791.5,23990.09
2021-11-01,24110.76,24345.65,24027.66,24329.04
2021-11-02,24434.7,24440.12,24295.28,24347.04
2021-11-03,24440.53,24478.71,24185.24,24295.57
2021-11-04,24491.19,24491.19,24428.7,24447.15
2021-11-08,24567.55,24693.66,24340.89,24671.01
2021-11-09,24721.14,24766.45,24624.68,24705.58
2021-11-10,24669.17,24741.42,24578.9,24675.95
2021-11-11,24665.85,24665.98,24409.95,24504.51
2021-11-12,24641.36,24792.14,24532.97,24772.08
2021-11-15,24856.94,24902.17,24732.24,24781.53
2021-11-16,24825.72,24841.54,24627.94,24673.38
2021-11-17,24644.32,24733.96,24535.74,24565.69
2021-11-18,24581.02,24639.4,24228.33,24322.72
2021-11-22,24365.7,24378.94,23596.46,23804.33
2021-11-23,23653.55,24056.32,23554.24,24007.68
2021-11-24,24095.24,24152.63,23831.27,23907.84
2021-11-25,23940.95,24103.14,23811.46,24072.41
2021-11-26,23871.36,23871.52,23318.68,23359.67
2021-11-29,23237.11,23433.99,22881.93,23284.2
2021-11-30,23294.9,23688.28,23211.43,23276.88
2021-12-01,23403.35,23544.65,23345.55,23488.72
2021-12-02,23541.15,23807.14,23503.66,23786
2021-12-03,23830.52,23909.57,23579.48,23595.31
2021-12-06,23632.45,23633.49,23189.34,23212.63
2021-12-07,23368.08,23628.36,23317.7,23556.16
2021-12-08,23753.23,23955.7,23742.66,23934.89
2021-12-09,24031.03,24043.1,23858.19,24017.43
2021-12-10,23995.64,24083.12,23930.74,24061.35
2021-12-13,24204.77,24257.45,23906.13,23918.75
2021-12-14,23847.59,23920.6,23724.59,23875.89
2021-12-15,23892.51,23921.87,23706.1,23732.19
2021-12-16,23901.11,23928.31,23637.29,23712.24
2021-12-17,23742.29,23749.69,23273.96,23295.52
2021-12-20,23090.08,23092.73,22428.02,22704.35
2021-12-21,22881.68,23151.73,22837.93,22955.34
2021-12-22,23077.66,23263.18,23059.65,23244.27
2021-12-23,23389.77,23463.84,23356.63,23415.86
2021-12-24,23518.89,23530.7,23194.59,23285.09
2021-12-27,23238.45,23414.01,23052.8,23386.67
2021-12-28,23519.25,23629.09,23511.03,23607.19
2021-12-29,23626.31,23696.71,23559.7,23598.81
2021-12-30,23596.96,23654.58,23534.52,23565.31
2021-12-31,23614.42,23853.12,23609.13,23811
2022-01-03,23866.03,24168,23861.64,24140.23
2022-01-04,24232.12,24339.05,24084.05,24315.79
2022-01-05,24342.55,24467.61,24239.44,24441.21
2022-01-06,24275.01,24319.72,24133.14,24281.93
2022-01-07,24364.62,24485.49,24230.87,24374.89
2022-01-10,24494.35,24624.62,24461.9,24613.74
2022-01-11,24611.96,24715.63,24563.66,24674.81
2022-01-12,24836.7,24907.3,24780.81,24890.26
2022-01-13,24952.61,24989.27,24831.65,24971.32
2022-01-14,24917.58,25023.58,24815.72,24984.66
2022-01-17,25015.95,25091.26,24967.08,25063.83
2022-01-18,25136.16,25150.53,24698.14,24741.12
2022-01-19,24752.56,24757.22,24470.96,24577.97
2022-01-20,24579.01,24600.75,24274.41,24403.07
2022-01-21,24268.63,24296.33,23944.15,24115.31
2022-01-24,24111.12,24111.12,23165.23,23373.13
2022-01-25,23210.73,23600.26,22900.34,23568.15
2022-01-27,23392.76,23415.27,23023.58,23326.65
2022-01-28,23520.27,23756.07,23365.04,23393.9
2022-01-31,23668.13,23796.81,23618.35,23715.29
2022-02-01,23960.02,24054.75,23600.97,24023.95
2022-02-02,24185.29,24315.95,24156.62,24297.75
2022-02-03,24308.45,24309.28,23996.59,24045.74
2022-02-04,24091.86,24127.56,23906.06,23966.56
2022-02-07,23975.15,24032.27,23513.21,23630.03
2022-02-08,23716.2,23760.64,23343.84,23605.06
2022-02-09,23736.78,23873.73,23720.19,23861.29
2022-02-10,23978.75,24047.59,23790.84,24009.28
2022-02-11,23834.07,23834.07,23620.54,23662.95
2022-02-14,23124.18,23264.68,22844.17,22889.32
2022-02-15,23001.18,23555.87,22808.47,23531.37
2022-02-16,23648.94,23738.82,23453.24,23510.59
2022-02-17,23613.72,23674.18,23406.32,23477.59
2022-02-18,23346.63,23549.74,23346.51,23386.33
2022-02-21,23262.54,23417.43,23047.01,23204.19
2022-02-22,22689.23,23092.45,22675.07,23036.01
2022-02-23,23163.85,23257.95,23027.54,23064.73
2022-02-24,22370.88,22541.62,21857.13,21896.83
2022-02-25,22217.46,22648.88,22217.46,22551.93
2022-02-28,22376.88,22763.31,22142.64,22741.64
2022-03-02,22556.67,22672.25,22421.93,22566.75
2022-03-03,22788.26,22831.8,22404.63,22465.91
2022-03-04,22320.27,22371.26,21982.37,22087.93
2022-03-07,21685.08,21685.2,21361.69,21557.46
2022-03-08,21477.33,21808.3,21339.78,21782.62
2022-03-09,21965.33,22311.58,21816.53,22222.24
2022-03-10,22775.9,22775.97,22377.94,22547.08
2022-03-11,22499.16,22668.25,22412.48,22624.45
2022-03-14,22657.09,22863.11,22544.63,22839.21
2022-03-15,22904.61,22937.18,22455.11,22588.07
2022-03-16,22870.14,23026.17,22835.49,23009.72
2022-03-17,23287.96,23449.82,23272.49,23394.96
2022-03-21,23495.93,23509.84,23191.34,23206.2
2022-03-22,23234.03,23421.99,23036.14,23402.1
2022-03-23,23509.91,23574.52,23304.88,23351.65
2022-03-24,23233.13,23435.98,23214.8,23365.23
2022-03-25,23458.52,23470.7,23200.02,23296.05
2022-03-28,23347.36,23356.7,23083.97,23338.41
2022-03-29,23430.73,23497.75,23369.22,23483.28
2022-03-30,23631.54,23740.18,23582.19,23701.75
2022-03-31,23757.92,23803.16,23658.63,23695.01
2022-04-01,23718.54,24040.21,23689.91,24003.84
2022-04-04,24178.98,24493.5,24177.48,24476.57
2022-04-05,24585.63,24628.56,24443.83,24490.81
2022-04-06,24409.13,24485.68,24340.26,24389.26
2022-04-07,24368.38,24440.94,24160.95,24185.86
2022-04-08,24301.45,24475.93,24189.53,24412.79
2022-04-11,24434.77,24482.39,24336.19,24387.62
2022-04-12,24354.37,24354.37,23999.31,24134.5
2022-04-13,24275.48,24325.2,24076.14,24092.76
2022-04-18,23812.15,23826.09,23591.82,23757.85
2022-04-19,23879.75,23939.44,23272.39,23443.9
2022-04-20,23574.99,23729.43,23480.99,23644.32
2022-04-21,23809.81,23987.65,23768.46,23966.48
2022-04-22,23845.03,23903.98,23687.95,23715.18
2022-04-25,23525.52,23525.54,23290.78,23370.5
2022-04-26,23568.14,23755.48,23550.74,23729
2022-04-27,23597.37,23615.59,23388.07,23509.36
2022-04-28,23707.73,23840.32,23526.25,23759.49
2022-04-29,23874.59,23914.56,23490.03,23551.65
2022-05-02,23334.66,23499.01,23287.11,23475.81
2022-05-04,23551.71,23575.05,22855.27,22928.96
2022-05-05,23162.91,23269.02,22894.04,22942.07
2022-05-06,22602.85,22635.66,22426.67,22542.22
2022-05-09,22331.19,22451.24,22120.14,22299.34
2022-05-10,22252.75,22421.43,22032.45,22081.75
2022-05-11,22143.9,22234.61,21663.6,21950.02
2022-05-12,21790.63,21790.85,21343.16,21457.7
2022-05-13,21708.73,21883.06,21402.17,21458.89
2022-05-16,21572.61,21734.49,21406.4,21614.97
2022-05-17,21767.51,22211.31,21715.22,22181.67
2022-05-18,22308.16,22399.62,22136.33,22168.09
2022-05-19,21698.1,21790.9,21539.85,21589.01
2022-05-20,21891.51,22155.32,21874.9,22137.19
2022-05-23,22209.52,22315.4,22012.98,22043.78
2022-05-24,22083.14,22120.42,21842.91,21902.53
2022-05-25,21989.16,22018.6,21632.19,21653.37
2022-05-26,21745.64,21923.02,21432.2,21873.56
2022-05-27,22070.73,22130.14,21948.94,22112.99
2022-05-30,22345.71,22573.25,22339.89,22559.21
2022-05-31,22495.97,22643.95,22417.51,22497.64
2022-06-01,22513.78,22593.51,22312.54,22429.56
2022-06-02,22439.52,22579.88,22343.23,22563.52
2022-06-03,22732.02,22770.95,22402.24,22416.38
2022-06-06,22375.12,22423.87,22190.26,22380.34
2022-06-07,22292.04,22295.04,22117.29,22196.84
2022-06-08,22282.9,22331.08,22036.34,22121.61
2022-06-09,22012.64,22281.68,21969.6,22266.06
2022-06-10,22078.45,22079.13,21916.55,21953.51
2022-06-13,21553.28,21553.32,21279.22,21373.99
2022-06-14,21256.55,21515.44,21229.18,21321.37
2022-06-15,21359.99,21426.55,21295.36,21314.78
2022-06-16,21505.09,21549.51,20816.05,20851.33
2022-06-17,20739.97,20888.91,20563.81,20710.01
2022-06-20,20748.62,20790.15,20482.98,20630.52
2022-06-21,20760.81,21151.57,20744.72,21097.67
2022-06-22,21006.29,21009.95,20758.45,20785.24
2022-06-23,20846.96,21080.3,20746.2,20998.55
2022-06-24,21150.35,21247.14,21106.68,21223.98
2022-06-27,21496.84,21514.69,21401.53,21415.97
2022-06-28,21334.91,21482.34,21243.25,21453.26
2022-06-29,21265.45,21447.88,21238.91,21380.99
2022-06-30,21359.03,21500.25,21281.67,21324.54
2022-07-01,21284.32,21385.4,21018.58,21340.25
2022-07-04,21348.26,21484.37,21252.05,21464.12
2022-07-05,21570.69,21714.72,21414.31,21445.92
2022-07-06,21473.49,21746.8,21422.31,21719.59
2022-07-07,21869.94,21947.68,21807.01,21929.42
2022-07-08,22077.13,22090.6,21940.11,22028.14
2022-07-11,21973.42,22159.03,21925.06,22123.36
2022-07-12,22066.9,22099.66,21928.44,21955.57
2022-07-13,22074.5,22088.47,21851.09,21869.74
2022-07-14,21939.81,21979.27,21695.13,21830.49
2022-07-15,21922.08,21990.28,21822.59,21971.45
2022-07-18,22103.14,22289.48,22100.14,22277.59
2022-07-19,22201.21,22407.53,22187.75,22383.95
2022-07-20,22632.06,22667.57,22522.82,22558.2
2022-07-21,22574.96,22755.31,22527.39,22734.07
2022-07-22,22804.06,22864.55,22719.85,22828.47
2022-07-25,22795.73,22828.11,22665.11,22739.17
2022-07-26,22761.15,22761.15,22490.63,22514.59
2022-07-27,22515.92,22730.28,22459.04,22718.33
2022-07-28,22865.04,23066.41,22831.99,23047.5
2022-07-29,23208.96,23376.5,23185.72,23359.64
2022-08-01,23472.33,23667.46,23362.49,23649.8
2022-08-02,23636.12,23739.21,23523.6,23685.51
2022-08-03,23707.54,23746.45,23499.53,23696.3
2022-08-04,23790.07,23856.48,23403.31,23721.33
2022-08-05,23773.09,23853.59,23699.42,23731.67
2022-08-08,23755.05,23918.06,23688.13,23888.77
2022-08-10,23947.62,23954.61,23783.86,23885.71
2022-08-11,24069.66,24117.12,24027.21,24063.88
2022-08-12,24060.58,24171.13,24013.66,24136.4
2022-08-16,24224.86,24367.17,24224.43,24357.79
2022-08-17,24410.88,24547.9,24402.88,24520.68
2022-08-18,24483.43,24578.04,24437.62,24560.74
2022-08-19,24593.78,24629.69,24253.96,24299.2
2022-08-22,24200.42,24204.3,23895.34,23925.67
2022-08-23,23713.23,24126.93,23705.45,24065.79
2022-08-24,24022.36,24160.27,23976.5,24135.99
2022-08-25,24215.48,24319.02,24036.5,24074.38
2022-08-26,24185.3,24299.86,24097.71,24141.17
2022-08-29,23474.94,23941.06,23474.66,23872.06
2022-08-30,23992.12,24457.48,23988.6,24437.22
2022-09-01,24183.96,24410.3,24145.68,24249.54
2022-09-02,24337.11,24397.13,24207.9,24232.24
2022-09-05,24246.32,24405.29,24246.32,24376.1
2022-09-06,24416.07,24521.39,24306.61,24411.21
2022-09-07,24281.63,24444.13,24253.81,24418.89
2022-09-08,24554.63,24624.66,24491.22,24608.47
2022-09-09,24734.43,24780.85,24590.38,24652.61
2022-09-12,24704.36,24865.64,24704.35,24829.36
2022-09-13,24943.72,25005.84,24926.65,24977.96
2022-09-14,24540.47,25006,24535.87,24914.38
2022-09-15,24976.87,25066.46,24783.65,24837.17
2022-09-16,24740.75,24773.89,24226.39,24304.61
2022-09-19,24290.37,24462.01,24125.1,24375.52
2022-09-20,24536.17,24795.01,24536.17,24653.7
2022-09-21,24598.38,24734.16,24421.08,24485.29
2022-09-22,24351.33,24531.04,24271.45,24448.88
2022-09-23,24419,24487.26,23969.3,24005.32
2022-09-26,23771.56,23801.88,23390.2,23472.28
2022-09-27,23546.02,23710.85,23357.65,23475.47
2022-09-28,23323.12,23540.65,23240.13,23303.45
2022-09-29,23475.9,23567.34,23223.75,23278.09
2022-09-30,23211.25,23720.19,23141.62,23642.46
2022-10-03,23631.29,23682.25,23252.98,23337.18
2022-10-04,23640.53,23869.02,23640.43,23857.67
2022-10-06,23968.93,24102.29,23968.93,23996.95
2022-10-07,23955.47,23995.86,23819.11,23966.56
2022-10-10,23665.55,23890.34,23618.05,23833.57
2022-10-11,23860.11,23870.05,23427.69,23465.25
2022-10-12,23515.29,23662.08,23396.55,23638.84
2022-10-13,23611.97,23643.49,23407.91,23481.48
2022-10-14,23816.52,23886.47,23601.41,23619.49
2022-10-17,23545.6,23786.03,23461.85,23767.06
2022-10-18,23889.23,24025.51,23889.23,24001.2
2022-10-19,24078.29,24155.14,23974.11,24018.56
2022-10-20,23914.57,24116.53,23877.9,24088.67
2022-10-21,24143.24,24201.29,23976.78,24048.58
